readset,total reads,total alignments,perfect alignments,imperfect alignments,unaligned reads,SAMD00171749,SAMEA104087369,SAMEA104109193,SAMEA1705914,SAMEA1705927,SAMEA1705941,SAMEA1705953,SAMEA1904377,SAMEA1904401,SAMEA1930246,SAMEA1930249,SAMEA2058419,SAMEA2072494,SAMEA2072495,SAMEA2072498,SAMEA2072503,SAMEA2072647,SAMEA2072676,SAMEA2072788,SAMEA2072793,SAMEA2072794,SAMEA2072798,SAMEA2072799,SAMEA2072815,SAMEA2072817,SAMEA2072934,SAMEA2072936,SAMEA2156512,SAMEA2272227,SAMEA2272777,SAMEA2336231,SAMEA2336232,SAMEA2467787,SAMEA2517359,SAMEA2564024,SAMEA2564027,SAMEA3106395,SAMEA3109638,SAMEA3138382,SAMEA3448233,SAMEA3468845,SAMEA3506109,SAMEA4017717,SAMEA4017719,SAMEA4028451,SAMEA5577690,SAMEA7292288,SAMN00710608,SAMN00754299,SAMN00754430,SAMN00811241,SAMN00860590,SAMN00862340,SAMN00991042,SAMN00991044,SAMN00991047,SAMN01041081,SAMN01041143,SAMN01087969,SAMN01088008,SAMN01765627,SAMN01765628,SAMN01805317,SAMN01805318,SAMN01805325,SAMN01805326,SAMN01805327,SAMN01805328,SAMN01805331,SAMN01805332,SAMN01813417,SAMN01813419,SAMN01813420,SAMN01813424,SAMN01813431,SAMN01813481,SAMN01813482,SAMN01816110,SAMN01816117,SAMN01823705,SAMN01823707,SAMN01823708,SAMN01823711,SAMN01823712,SAMN01823716,SAMN01823720,SAMN01823721,SAMN01823726,SAMN01823732,SAMN01823736,SAMN01823751,SAMN01832085,SAMN01832087,SAMN01832088,SAMN01832089,SAMN01884234,SAMN01933202,SAMN01942268,SAMN02212496,SAMN02261218,SAMN02265272,SAMN02297856,SAMN02352684,SAMN02352702,SAMN02383555,SAMN02384160,SAMN02384173,SAMN02384178,SAMN02384191,SAMN02415150,SAMN02415193,SAMN02568587,SAMN02602986,SAMN02603101,SAMN02603109,SAMN02603149,SAMN02603210,SAMN02603245,SAMN02603246,SAMN02603951,SAMN02604062,SAMN02604064,SAMN02604065,SAMN02604067,SAMN02604068,SAMN02604095,SAMN02604137,SAMN02604223,SAMN02604282,SAMN02604315,SAMN02604316,SAMN02641385,SAMN02678532,SAMN02678831,SAMN02709277,SAMN02712059,SAMN02712195,SAMN02712196,SAMN02712197,SAMN02712198,SAMN02712199,SAMN02712200,SAMN02716848,SAMN02716849,SAMN02716850,SAMN02716851,SAMN02716852,SAMN02716853,SAMN02716855,SAMN02716856,SAMN02716858,SAMN02716860,SAMN02716861,SAMN02716863,SAMN02716865,SAMN02716867,SAMN02716869,SAMN02716871,SAMN02716872,SAMN02716873,SAMN02716875,SAMN02716878,SAMN02716879,SAMN02716880,SAMN02716882,SAMN02716883,SAMN02716884,SAMN02716885,SAMN02716886,SAMN02716887,SAMN02716888,SAMN02716889,SAMN02716890,SAMN02716891,SAMN02716893,SAMN02716894,SAMN02716895,SAMN02716896,SAMN02716897,SAMN02716898,SAMN02716901,SAMN02716903,SAMN02716905,SAMN02716906,SAMN02741042,SAMN02798502,SAMN02800603,SAMN02909989,SAMN02910521,SAMN02934521,SAMN02941165,SAMN02943517,SAMN03069713,SAMN03076563,SAMN03140319,SAMN03328998,SAMN03463818,SAMN03465493,SAMN03468068,SAMN03470707,SAMN03470763,SAMN03485833,SAMN03485849,SAMN03568791,SAMN03653812,SAMN03744300,SAMN03744302,SAMN03744303,SAMN03765654,SAMN03795193,SAMN03798428,SAMN03837761,SAMN03839051,SAMN03894186,SAMN03896006,SAMN03959818,SAMN03988299,SAMN04014968,SAMN04088947,SAMN04125698,SAMN04156715,SAMN04156727,SAMN04160800,SAMN04160801,SAMN04160802,SAMN04160803,SAMN04160804,SAMN04160805,SAMN04160808,SAMN04160810,SAMN04160812,SAMN04160814,SAMN04160815,SAMN04160817,SAMN04160821,SAMN04160822,SAMN04160823,SAMN04160824,SAMN04160825,SAMN04160826,SAMN04160827,SAMN04160828,SAMN04160829,SAMN04160831,SAMN04192176,SAMN04274532,SAMN04274533,SAMN04285042,SAMN04296382,SAMN04334629,SAMN04451263,SAMN04549535,SAMN04600271,SAMN04849646,SAMN04932651,SAMN04961653,SAMN04992706,SAMN05172397,SAMN05172398,SAMN05172400,SAMN05172401,SAMN05172402,SAMN05181543,SAMN05263504,SAMN05263513,SAMN05263538,SAMN05263546,SAMN05263553,SAMN05356919,SAMN05414452,SAMN05514141,SAMN05589873,SAMN05631013,SAMN05756207,SAMN05832834,SAMN05832872,SAMN05915911,SAMN06030081,SAMN06030095,SAMN06030139,SAMN06030177,SAMN06030204,SAMN06044983,SAMN06044996,SAMN06044997,SAMN06045011,SAMN06045028,SAMN06045033,SAMN06045055,SAMN06045058,SAMN06045063,SAMN06045066,SAMN06045068,SAMN06045069,SAMN06045071,SAMN06045089,SAMN06045121,SAMN06045123,SAMN06045126,SAMN06045172,SAMN06045193,SAMN06045239,SAMN06050725,SAMN06050727,SAMN06050729,SAMN06050730,SAMN06050731,SAMN06050732,SAMN06050733,SAMN06050734,SAMN06050735,SAMN06050738,SAMN06161238,SAMN06173325,SAMN06173326,SAMN06173330,SAMN06173332,SAMN06173333,SAMN06173334,SAMN06185755,SAMN06309456,SAMN06622672,SAMN06645218,SAMN06646159,SAMN06660623,SAMN07267217,SAMN07312417,SAMN07334224,SAMN07334225,SAMN07344413,SAMN07522555,SAMN07580859,SAMN07594151,SAMN07604329,SAMN07663062,SAMN07663064,SAMN07795410,SAMN07795414,SAMN07945789,SAMN08098100,SAMN08125525,SAMN08125528,SAMN08125530,SAMN08125532,SAMN08150418,SAMN08150419,SAMN08177985,SAMN08178012,SAMN08178174,SAMN08272061,SAMN08277293,SAMN08322104,SAMN08369945,SAMN08470240,SAMN08475067,SAMN08663433,SAMN08663434,SAMN08663446,SAMN08685598,SAMN08724823,SAMN08737531,SAMN08737533,SAMN08768763,SAMN08768800,SAMN08848549,SAMN08848556,SAMN08848595,SAMN08848603,SAMN08868674,SAMN08868685,SAMN08868707,SAMN08903161,SAMN08903186,SAMN08944422,SAMN09208111,SAMN09237638,SAMN09237639,SAMN09237640,SAMN09237646,SAMN09245755,SAMN09245760,SAMN09302771,SAMN09320506,SAMN09320507,SAMN09320510,SAMN09320511,SAMN09320522,SAMN09320523,SAMN09320532,SAMN09320536,SAMN09320537,SAMN09320538,SAMN09320541,SAMN09320544,SAMN09320549,SAMN09320551,SAMN09320552,SAMN09320556,SAMN09320557,SAMN09320559,SAMN09320562,SAMN09320567,SAMN09320568,SAMN09320569,SAMN09373897,SAMN09378347,SAMN09519168,SAMN09534371,SAMN09630442,SAMN09699339,SAMN09741727,SAMN09791878,SAMN09791879,SAMN09873985,SAMN09943626,SAMN09943633,SAMN10076455,SAMN10076456,SAMN10076457,SAMN10176433,SAMN10176435,SAMN10176436,SAMN10243028,SAMN10243029,SAMN10243030,SAMN10243031,SAMN10261265,SAMN10261267,SAMN10279393,SAMN10290237,SAMN10291458,SAMN10291561,SAMN10291586,SAMN10292850,SAMN10316363,SAMN10319560,SAMN10319563,SAMN10352160,SAMN10425280,SAMN10425333,SAMN10425354,SAMN10485461,SAMN10485462,SAMN10485463,SAMN10501886,SAMN10638888,SAMN10638899,SAMN10716141,SAMN10833327,SAMN10833328,SAMN10833329,SAMN10914546,SAMN10914547,SAMN10953951,SAMN10953952,SAMN10953953,SAMN10953954,SAMN10953955,SAMN10953956,SAMN11029488,SAMN11056402,SAMN11056403,SAMN11056422,SAMN11056423,SAMN11056425,SAMN11056427,SAMN11333141,SAMN11333143,SAMN11333145,SAMN11333146,SAMN11333147,SAMN11333152,SAMN11333153,SAMN11333154,SAMN11333155,SAMN11333156,SAMN11333157,SAMN11333158,SAMN11333159,SAMN11333161,SAMN11333162,SAMN11333163,SAMN11333164,SAMN11333165,SAMN11333166,SAMN11333168,SAMN11333169,SAMN11333170,SAMN11333171,SAMN11353131,SAMN11355825,SAMN11355835,SAMN11445819,SAMN11445820,SAMN11546980,SAMN11665396,SAMN11786967,SAMN11787765,SAMN11787766,SAMN11787767,SAMN11792777,SAMN11979401,SAMN11979403,SAMN11979404,SAMN11979405,SAMN12070255,SAMN12070264,SAMN12086474,SAMN12287751,SAMN12340931,SAMN12547576,SAMN12603253,SAMN12603255,SAMN12608379,SAMN12648951,SAMN12648952,SAMN12648953,SAMN12648955,SAMN12648956,SAMN12648957,SAMN12657726,SAMN12688790,SAMN12688791,SAMN12688792,SAMN12715008,SAMN12726102,SAMN12916230,SAMN13002763,SAMN13002952,SAMN13031563,SAMN13074755,SAMN13074756,SAMN13074762,SAMN13074770,SAMN13074771,SAMN13074785,SAMN13074786,SAMN13074794,SAMN13074806,SAMN13074811,SAMN13191642,SAMN13191643,SAMN13191644,SAMN13191645,SAMN13191646,SAMN13191647,SAMN13191648,SAMN13191649,SAMN13509270,SAMN13850655,SAMN14085623,SAMN14088117,SAMN14088120,SAMN14111682,SAMN14150057,SAMN14271042,SAMN14309715,SAMN14309717,SAMN14450150,SAMN14450151,SAMN14450152,SAMN14450153,SAMN14450154,SAMN14450155,SAMN14450156,SAMN14450157,SAMN14450158,SAMN14450159,SAMN14450160,SAMN14450161,SAMN14450165,SAMN14450166,SAMN14450167,SAMN14450168,SAMN14450169,SAMN14450170,SAMN14450171,SAMN14450173,SAMN14504525,SAMN14504546,SAMN14504550,SAMN14504560,SAMN14504574,SAMN14504594,SAMN14504595,SAMN14504624,SAMN14504656,SAMN14504662,SAMN14504703,SAMN14504707,SAMN14504713,SAMN14504718,SAMN14504724,SAMN14504742,SAMN14504769,SAMN14504782,SAMN14504796,SAMN14504803,SAMN14504823,SAMN14504824,SAMN14504852,SAMN14504865,SAMN14504879,SAMN14504890,SAMN14504894,SAMN14504909,SAMN14504925,SAMN14504941,SAMN15471789,SAMN15637151,SAMN15666299,SAMN15666300,SAMN15666301,SAMN15666302,SAMN15796617,SAMN15862390,SAMN15891899,SAMN15897436,SAMN15903639,SAMN15950485,SAMN15950487,SAMN15962523,SAMN15962525,SAMN15962526,SAMN15962527,SAMN15962528,SAMN16282620,SAMN16357413,SAMN16450741,SAMN16450742,SAMN16552336,SAMN16552337,SAMN16707726,SAMN16987172,SAMN16987173,SAMN16987445
N412.illumina.1,0,240145423,79821684,160323739,0,0.0012444376256132103,0.0005138511426053704,0.0012131024458459073,0.0012239916810740132,0.0012102125302633814,0.0011949717650875237,0.0012098752346406368,0.001286524623873427,0.001286457997577576,0.001226111230110765,0.0012268691042260672,0.001222688304161433,0.0012007141189611596,0.0012250368810901718,0.0012239208906346718,0.0012247328986153528,0.0012183867439355693,0.0012230089432102148,0.0012215306722710264,0.001222105324072739,0.0012238459360518397,0.0012276186500543881,0.0012253658484259347,0.001225478280300183,0.0012253200428475374,0.0012178120921338567,0.0012061899676513927,0.0012242456938269441,0.0005151212063700252,0.0004995098324234978,0.0012742237440019834,0.0012820564979079364,0.0012194486005256907,0.0012343312493613505,0.0012214182403967782,0.0012158507805497506,0.0012248411663461102,0.0012148139088205732,0.0004975152076914662,0.00047650710378102857,0.0011964958416051095,0.0004732174304233981,0.0012339273274427553,0.0012109037780828327,0.0012531698345131484,0.0012340855648954009,0.0004459089774115745,0.0012338148955685073,0.0012381539330857869,0.0012230089432102148,0.001196616601766339,0.0011906743690051507,0.0011910741267802552,0.0011938099690536263,0.0011891294717701116,0.0011915155259902663,0.0012127110163577843,0.001196791495792947,0.0010830770653496903,0.001091255443165369,0.00119829891573657,0.0011897291084327682,0.0012350058406068393,0.0012105414975991443,0.0011966124376228482,0.0012406607474671713,0.0012328571425656528,0.001233248572053776,0.001242043243106074,0.0012533863699746633,0.0011995398304967904,0.0012309999345688134,0.0012411979219774678,0.0012566926999062564,0.0012391241785191134,0.0011938890877799492,0.0011990151484169657,0.0012329487537224475,0.0011993191308917847,0.0005072801241770908,0.0009122722276493273,0.0012497177595593816,0.001241993273384186,0.0012478730439930141,0.001211203596414161,0.0012266733894820056,0.0012363175458064007,0.0012039496584534113,0.0012428510869432643,0.0011943846208553389,0.0011996647548015104,0.0012276353066283507,0.0004658885378798163,0.0012578086903617563,0.0010876701156199008,0.001207743193173413,0.0010870330016658281,0.0011919319403393335,0.000478351819347396,0.0012550436990839504,0.001236429977680649,0.0011989568504080963,0.0011927855897549211,0.0012335150772371788,0.0011989318655471523,0.0011980365746966579,0.001198898552399227,0.0011871931450469493,0.0011955672376066898,0.0012413561594301133,0.001192394160266798,0.0012851213075170706,0.00048580563619569797,0.0012259946340930261,0.0012415851873221002,0.0010729457042368865,0.0012273438165840039,0.0012417850662096524,0.0012037289588484059,0.0011898207195895631,0.0011991608934391392,0.0012338357162859606,0.0012193569893688958,0.0010885320933224699,0.0012401610502482906,0.0012256115328918844,0.0004914189016211231,0.0004996930547370874,0.001199177550013102,0.0004520968946387123,0.0012090923756643906,0.0012403650932793335,0.0012361135027753579,0.0012559181692169915,0.0011984071834673276,0.0012125902561965548,0.0011909908439104418,0.0011887213857080259,0.001230067166426903,0.0004859139039264554,0.001198286423306098,0.0004605917473596821,0.0011934185395655033,0.0012002227500292604,0.001200647492665309,0.0012007640886830477,0.0011998521412585907,0.0012005517173650235,0.0012040037923187902,0.0012053238258053329,0.0011898873458854138,0.00119532155314074,0.0004910899342853601,0.0004749830272634428,0.0004817539245792746,0.00046415625418769695,0.00047256365989536265,0.0004619700788550944,0.0012384870645650407,0.0012348392748672125,0.001236896361751604,0.00047316746070151,0.00046758334428051955,0.0004929804554301249,0.001233361003928024,0.0012497760575682511,0.0012396780096033727,0.0012478272384146168,0.0012388743299096732,0.0012391491633800575,0.0012378457864674773,0.001248256145194156,0.0012328987840005596,0.0012255199217350897,0.0012038372265791633,0.0011979366352528817,0.001193926565071365,0.0011986986735116746,0.0011994648759139582,0.0011987236583726186,0.0012090215852250492,0.001183116448569582,0.001198378034462893,0.0012081804282399336,0.0012269190739479553,0.00048610129038353564,0.0012362675760845127,0.001205348810666277,0.0011982406177277007,0.0012089924362206146,0.0011821128899883301,0.0004712144774043851,0.0012397821131906394,0.0012024880440881856,0.0012072851373894392,0.00121436001718009,0.001224807853198185,0.001184927850988024,0.0011794186891498656,0.0012463989371973164,0.0012191571104813437,0.0012467945308289304,0.0012215931344233865,0.0012493013452103145,0.00047447916590107156,0.0012026920871192285,0.001212611076914008,0.0009814136661684366,0.0012254408030087669,0.0004722846622814877,0.0005113859696588929,0.001209758638622898,0.0011853900709154885,0.0012248661512070543,0.001208809213907025,0.001194688603330158,0.0012250410452336624,0.0012427178343515628,0.0004684245012656352,0.0004984563041203579,0.0010901352885663784,0.0010866374080342144,0.0012438171682331001,0.001210316633850648,0.0011773033042566045,0.001202317314205068,0.0012260945735368023,0.0012406315984627365,0.0012259987982365169,0.0012406898964716058,0.0010883571992958616,0.0012383413195428672,0.0012152011741652056,0.0011962834702870851,0.0012148513861119893,0.00119532155314074,0.0012031792919076371,0.0012308416971161678,0.0012035540648217976,0.0011988152695294135,0.0011043475103000402,0.0012426345514817494,0.001182999852551843,0.0012336233449679363,0.0012431050996961953,0.001211191103983689,0.001223046420501631,0.0012245246914408192,0.0005120855457653257,0.0010877242494852796,0.0012328862915700876,0.001234173011908705,0.00048729639956535836,0.00048138331580860485,0.0011808969600890541,0.001213256519155062,0.0012036581684090643,0.0012052530353659915,0.0012108579725044354,0.0012096378784616686,0.0011802931592829068,0.001196183530843309,0.0012590912465568831,0.0010886361969097366,0.001087224552266399,0.001088086529968968,0.0010875368630281993,0.0010879907546686826,0.0004935217940839123,0.0012098335932057302,0.0012499218025904247,0.001174392567956625,0.001209467148578551,0.0012074433748420848,0.0004896158274896624,0.00047764391495398186,0.000913796304166913,0.0004636024231034376,0.00046825377138251767,0.001230966621420888,0.0012242665145443974,0.001161883480910648,0.0012187656809932205,0.00125628044970068,0.0012037331229918964,0.0012146848203723624,0.0011591809517852022,0.0009267342979924294,0.0012599032545375641,0.0011927314558895423,0.0012035415723913256,0.001243246680574878,0.0011910366494888391,0.0011626455191694409,0.0011965957810488855,0.0012323449529163001,0.0012271481018399422,0.0012206145607030787,0.0011950800328182811,0.0011816714907783188,0.0011996106209361318,0.0012615355987859074,0.0012238834133432557,0.001204765830577583,0.0011955797300371618,0.0011865185538014605,0.0011925857108673688,0.0011955464168892363,0.0012101417398240398,0.0012138977972526255,0.0012058360154546856,0.0012098044442012954,0.001191444735550925,0.0004655054366786745,0.0011743842396696438,0.0004901196888520336,0.0010868997490741266,0.0004842732313911309,0.0004937841351238245,0.0004749663706894801,0.00047370047106831594,0.000445738247528457,0.0012148888634034053,0.0005095204333750721,0.0009332012128334422,0.0004790347388798661,0.0012222552332384032,0.0011939931913672159,0.0012589954712565977,0.0012168543391310022,0.001230700116237485,0.001193560120444186,0.0009331054375331568,0.0012088591836289131,0.0012446333403572719,0.0012040495978971875,0.0012285722389137519,0.001248635082251807,0.0007193891011614241,0.0011792188102623135,0.0012102375151243252,0.0012532905946743779,0.0012589746505391444,0.001210774689634622,0.001236783929877356,0.0012203105782282596,0.0012414019650085107,0.0012406482550366992,0.001240814820776326,0.001206781276027068,0.00047061900488521905,0.0012620144752873346,0.0012228465416140785,0.0012550436990839504,0.0012241499185266587,0.001235122436624578,0.0011845905553652797,0.0011836078175014812,0.0012273479807274944,0.001206868723040372,0.0010872453729838523,0.00046806222078194675,0.0012085510370106033,0.0012086426481673982,0.001250130009764958,0.0012552435779715028,0.0011711195511729573,0.0007037152650625367,0.001223183837236823,0.001220281429223825,0.0012248411663461102,0.0012297840046695372,0.0012020050034432677,0.0012368130788817907,0.0012251534771079106,0.0012034457970910401,0.0012378541147544586,0.0012366756621465986,0.0012148472219684987,0.00046719191479239645,0.0004732840567192488,0.0004773316041921815,0.0012259654850885916,0.0012243831105621364,0.0012240041735044852,0.0012257531137705672,0.0012241540826701495,0.001223208822097767,0.0012255823838874496,0.0012256073687483937,0.0012254574595827296,0.0012251326563904573,0.0012258863663622687,0.0012251326563904573,0.0012210684523435618,0.00122068535114242,0.0012209310356083697,0.0012237251758906102,0.0012283723600261995,0.0012246954213239367,0.0012258363966403806,0.0012227840794617184,0.0012254699520132016,0.0012254699520132016,0.0011882674940675425,0.0012524827508371874,0.0012774176420593283,0.0012090299135120305,0.001223766817325517,0.0012082845318272003,0.0010768266859701922,0.0012179161957211234,0.0012406274343192457,0.0011974286097470197,0.0011983155723105329,0.000479201304619493,0.0004684245012656352,0.00046581358329698415,0.000467083647061639,0.001249472075093432,0.0012499842647427845,0.0012286513576400745,0.0012083969637014485,0.0011958628917945273,0.0012490140193094582,0.0012384662438475872,0.00128294762461494,0.0009181686548321181,0.00048123757078643133,0.0004761156742929054,0.0011973328344467343,0.0012448415475318053,0.000477223336461424,0.001215159532730299,0.0011845031083519756,0.0012162713590423084,0.0012163921192035378,0.0005059559265470573,0.0012471110057342212,0.0012508170934409188,0.0012478438949885796,0.0012500883683300515,0.0012508212575844096,0.0004891327868447445,0.0012413644877170946,0.0004926473239508713,0.0012086343198804167,0.0004904361637573247,0.0004661758637806726,0.0004849103453452036,0.00048113763134265526,0.00047411688541738314,0.0004700776662314318,0.0004745249714794689,0.0004857848154782446,0.00048450642342660845,0.00047565761850893156,0.0004742251531481406,0.00047317578898849134,0.001237937397624272,0.0005128975537460066,0.0012229881224927613,0.0012280309002599646,0.0012480979077415105,0.0012426678646296747,0.0012248494946330915,0.00047071061604201384,0.0004825534401294835,0.0004926806370987966,0.0004543788452716003,0.00046142457605781646,0.00048699658123403,0.0004851976712460599,0.0004900322418387295,0.00047694433884754907,0.0004604085250460926,0.0004700318606530344,0.0004894617541805075,0.0004703233506973814,0.0004725428391779093,0.0004854058784205935,0.00047080639134229927,0.00047137687900052126,0.0004621283163077399,0.00047305919297075256,0.0004700443530835064,0.0004884915087471811,0.00046993608535274897,0.00046938225426848963,0.001244150299712354,0.0012643463956421106,0.0011645235478837338,0.0012493263300712586,0.0012542358552467602,0.0012440545244120685,0.0004734631148893477,0.000492459937493791,0.0004871298338257315,0.0004998263073287888,0.0004670794829181483,0.00122508685081206,0.001215680050666633,0.0012095545955918552,0.0011854150557764325,0.0012078847740520959,0.0012081346226615363,0.001205411272818637,0.0004796801811209202,0.001209492133439495,0.0004827616473040171,0.0012492138981970104,0.0012289470118279123,0.001087807532355093,0.0012331694533274532,0.0005358961182449852,0.0012524286169718088,0.001177499019000666,0.0012313663791959923,0.0012243831105621364,0.001179185497114388,0.0012570549803899449,0.0012053446465227864,0.0012593785724577394,0.001261210795593635,0.0012409230885070835,0.0004890078625400244,0.0012289553401148936,0.0011945178734470404,0.0011944637395816617,0.0012276811122067482,0.0011879426908752702,0.0011860771545914495,0.001186360316348815,0.0012026546098278126,0.0012047991437255084,0.0012014928137939153,0.0011890461889002982,0.001187842751431494,0.001185664904385873,0.0011878968852968728,0.0012042619692152117,0.0011951883005490386,0.0011907951291663802,0.0008610615910010494,0.00046238649320416155,0.0004930262610085223,0.00046922401681584415,0.0011862728693355108,0.00047457910534484763,0.0012188822770109592,0.0012377291904497384,0.0004971945686426844,0.0005060517018473427,0.0004537334030305462,0.001197033016115406,0.0011914488996944157,0.00047103125509079556,0.001204207835349833,0.0012157716618234277,0.001212598584483536,0.00121820352162198,0.0012126235693444801,0.00120970866890101,0.0012228798547620039,0.0012142392570188606,0.001215829959832297,0.0012122904378652263,0.0012106456011864112,0.001219760911287491,0.0004729925666749018,0.00045480358790764877,0.00046936559769452697,0.00047044411085861085,0.00047106873238221157,0.001207085258501887,0.001210749704773678,0.0012057902098762882,0.0012086842896023048,0.0011909408741885537,0.0011801224293997892,0.0012372336573743484,0.001086591602455817,0.0012476190312400832,0.00119116573793705,0.0011941222798154266,0.0012388743299096732,0.0011798517600728955,0.0009471635859576637,0.00046251141750888166,0.001239586398446578,0.0004832113748010096,0.001207122735793303,0.001181076018259153,0.0012489765420180422,0.001103818664076725,0.0012385411984304194,0.0012628931095638662,0.0012561305405350157,0.0011873597107865761,0.0012451580224370964,0.0012019758544388331,0.0012599032545375641,0.0012369463314734922,0.001238699435883065,0.0011973661475946599,0.0011938932519234397,0.0010868706000696918,0.0010228344014701458,0.0004902529414437351,0.0012081679358094616,0.00120673130630518,0.001187626215969979,0.0004721930511246929,0.0012207727981557242,0.0005086084859506151,0.0004431190012728246,0.0011974744153254173,0.0012460283284266467,0.0012477148065403686,0.0004714310128659,0.0004836069684326234,0.0004701609491012452,0.00046704200562673224,0.00047230131885545035,0.0012059609397594058,0.00047279685193084026,0.001164586010036094,0.0012438338248070629,0.00046717525821843374,0.0012144891056283008,0.0012089133174942918,0.0012128484330929763,0.001222259397381894,0.0012556724847510418,0.0004728051802178216,0.0012557307827599112
